activity_year,lei,derived_msa-md,state_code,county_code,census_tract,conforming_loan_limit,derived_loan_product_type,derived_dwelling_category,derived_ethnicity,derived_race,derived_sex,purchaser_type,preapproval,loan_type,loan_purpose,lien_status,reverse_mortgage,open-end_line_of_credit,business_or_commercial_purpose,loan_amount,loan_to_value_ratio,interest_rate,rate_spread,hoepa_status,total_loan_costs,total_points_and_fees,origination_charges,discount_points,lender_credits,loan_term,prepayment_penalty_term,intro_rate_period,negative_amortization,interest_only_payment,balloon_payment,other_nonamortizing_features,property_value,construction_method,occupancy_type,manufactured_home_secured_property_type,manufactured_home_land_property_interest,total_units,multifamily_affordable_units,income,debt_to_income_ratio,applicant_credit_score_type,co-applicant_credit_score_type,applicant_ethnicity-1,applicant_ethnicity-2,applicant_ethnicity-3,applicant_ethnicity-4,applicant_ethnicity-5,co-applicant_ethnicity-1,co-applicant_ethnicity-2,co-applicant_ethnicity-3,co-applicant_ethnicity-4,co-applicant_ethnicity-5,applicant_ethnicity_observed,co-applicant_ethnicity_observed,applicant_race-1,applicant_race-2,applicant_race-3,applicant_race-4,applicant_race-5,co-applicant_race-1,co-applicant_race-2,co-applicant_race-3,co-applicant_race-4,co-applicant_race-5,applicant_race_observed,co-applicant_race_observed,applicant_sex,co-applicant_sex,applicant_sex_observed,co-applicant_sex_observed,applicant_age,co-applicant_age,applicant_age_above_62,co-applicant_age_above_62,submission_of_application,initially_payable_to_institution,aus-1,aus-2,aus-3,aus-4,aus-5,denial_reason-1,denial_reason-2,denial_reason-3,denial_reason-4,tract_population,tract_minority_population_percent,ffiec_msa_md_median_family_income,tract_to_msa_income_percentage,tract_owner_occupied_units,tract_one_to_four_family_homes,tract_median_age_of_housing_units,action_taken
2020,549300UL36AJZ0WZ4U93,40140,CA,6065,6065042406,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,71,2,1,1,1,2,2,2,325000,95,4,1.01,2,4557.5,NA,1445,,,360,NA,NA,2,2,2,2,345000,1,1,3,5,1,NA,70,46,2,10,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,1,,,,,10,,,,4207,79.11,75300,91,835,1287,31,1
2020,549300UL36AJZ0WZ4U93,40140,CA,6071,6071009110,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,0,2,2,1,1,2,2,2,275000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,93,NA,9,9,1,11,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,<25,No,No,1,3,3,,,,,10,,,,17180,80.2,75300,95,2917,4720,13,4
2020,549300UL36AJZ0WZ4U93,40140,CA,6065,6065042904,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,0,2,1,1,2,2,2,2,5000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,44,NA,9,9,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,3,6,,,,,10,,,,9434,89.23,75300,48,1162,2275,34,4
2020,549300UL36AJZ0WZ4U93,40140,CA,6065,6065041004,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,71,2,2,1,1,2,2,2,375000,96.5,3.5,1.152,2,14881.76,NA,5509.42,4164.42,,360,NA,NA,2,2,2,2,375000,1,1,3,5,1,NA,126,50%-60%,2,9,1,14,,,,1,14,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,45-54,65-74,No,Yes,1,1,3,,,,,10,,,,5111,76.13,75300,78,594,855,36,1
2020,549300UL36AJZ0WZ4U93,40140,CA,6071,6071000113,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,71,2,1,1,1,2,2,2,415000,95,3.625,0.241,2,6062.6,NA,2490,1045,,360,NA,NA,2,2,2,2,445000,1,1,3,5,1,NA,77,38,1,9,1,11,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,35-44,No,No,1,1,1,,,,,10,,,,11791,77.26,75300,124,2426,3244,32,1
2020,549300UL36AJZ0WZ4U93,40140,CA,6071,6071005600,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,0,2,2,1,1,2,2,2,195000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,51,NA,9,9,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,3,3,,,,,10,,,,6620,90.21,75300,29,303,1700,65,4
2020,549300UL36AJZ0WZ4U93,40140,CA,6065,6065040604,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Joint,0,2,1,32,1,2,2,2,365000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,3,3,5,1,NA,196,NA,9,9,3,,,,,3,,,,,2,2,6,,,,,6,,,,,2,2,2,1,2,2,55-64,45-54,No,No,1,3,1,,,,,10,,,,5799,58.67,75300,141,1291,1480,35,4
2020,549300UL36AJZ0WZ4U93,40140,CA,6065,6065042904,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,0,2,2,1,1,2,2,2,265000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,44,NA,9,9,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,3,3,,,,,10,,,,9434,89.23,75300,48,1162,2275,34,4
2020,549300UL36AJZ0WZ4U93,40900,CA,6067,6067007004,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Joint,0,2,1,1,1,2,2,2,355000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,67,NA,9,9,2,,,,,2,,,,,2,2,6,,,,,6,,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,3,1,,,,,10,,,,7201,82.38,86700,49,1009,1592,32,4
2020,549300UL36AJZ0WZ4U93,31084,CA,6037,6037432102,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,White,Joint,71,2,1,31,1,2,2,2,485000,50.07,3.75,0.222,2,2819.45,NA,1445,,,360,NA,NA,2,2,2,2,975000,1,1,3,5,1,NA,161,44,1,9,2,,,,,2,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,>74,Yes,Yes,1,1,1,,,,,10,,,,5378,80.03,77300,118,1321,1770,59,1
2020,549300UL36AJZ0WZ4U93,40140,CA,6065,6065042709,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Female,0,2,2,1,1,2,2,2,175000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,36,NA,9,9,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,2,5,2,4,>74,9999,Yes,NA,1,3,3,,,,,10,,,,4314,42.77,75300,77,1500,1971,31,4
2020,549300UL36AJZ0WZ4U93,40140,CA,6071,6071004401,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Manufactured,Hispanic or Latino,White,Male,0,2,1,1,2,2,2,2,5000,96.34,0,-3.505,2,50,NA,50,,,360,NA,NA,2,2,2,2,275000,2,1,1,1,1,NA,51,44,3,10,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,2,6,,,,,10,,,,4513,86.59,75300,69,906,1173,36,1
2020,549300UL36AJZ0WZ4U93,40140,CA,6071,6071009118,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,0,2,1,31,1,2,2,2,195000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,46,NA,9,9,1,11,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,65-74,55-64,Yes,No,1,3,1,,,,,10,,,,23589,75.71,75300,114,4478,6507,12,4
2020,549300UL36AJZ0WZ4U93,40140,CA,6065,6065042904,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,0,2,1,1,2,2,2,2,5000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,43,NA,9,9,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,55-64,9999,No,NA,1,3,6,,,,,10,,,,9434,89.23,75300,48,1162,2275,34,4
2020,549300UL36AJZ0WZ4U93,40140,CA,6071,6071002307,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,0,2,1,1,1,2,2,2,365000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,65,NA,9,9,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,3,1,,,,,10,,,,5327,89.41,75300,100,821,1182,32,4
2020,549300UL36AJZ0WZ4U93,40140,CA,6065,6065043802,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Female,0,2,1,31,1,2,2,2,365000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,84,NA,9,9,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,2,5,2,4,55-64,9999,No,NA,1,3,1,,,,,10,,,,5398,33.61,75300,118,1700,2282,46,4
2020,549300UL36AJZ0WZ4U93,44700,CA,6077,6077005110,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,0,2,1,1,2,2,2,2,5000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,71,NA,9,9,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,3,6,,,,,10,,,,7451,53.72,75000,96,1248,2023,39,4
2020,549300UL36AJZ0WZ4U93,40140,CA,6071,6071012002,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,0,2,1,1,2,2,2,2,5000,102.94,3,-0.038,2,265,NA,250,,,360,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,60,<20%,3,10,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,2,6,,,,,10,,,,5446,65,75300,102,1074,1916,43,1
2020,549300UL36AJZ0WZ4U93,40140,CA,6071,6071004800,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,0,2,1,1,2,2,2,2,5000,102.95,3,-0.253,2,250,NA,250,,,360,NA,NA,2,2,2,2,255000,1,1,3,5,1,NA,67,41,1,10,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,2,6,,,,,10,,,,3488,99.46,75300,49,325,851,54,1
2020,549300UL36AJZ0WZ4U93,31084,CA,6037,6037408623,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,0,2,1,31,1,2,2,2,245000,32.8,3.625,0.217,2,2615,NA,1445,,,360,NA,NA,2,2,2,2,755000,1,1,3,5,1,NA,40,48,3,9,1,11,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,>74,65-74,Yes,Yes,1,1,1,,,,,10,,,,3345,85.32,77300,104,738,966,42,1
2020,549300UL36AJZ0WZ4U93,40140,CA,6065,6065043823,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,0,2,1,31,1,2,2,2,295000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,123,NA,9,9,1,11,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,3,1,,,,,10,,,,9490,55.5,75300,175,2216,2638,0,4
2020,549300UL36AJZ0WZ4U93,40140,CA,6071,6071002607,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,0,2,1,1,2,2,2,2,15000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,115,NA,9,9,1,,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,<25,25-34,No,No,1,3,6,,,,,10,,,,7834,94.69,75300,124,1662,2046,20,4
2020,549300UL36AJZ0WZ4U93,40140,CA,6065,6065042403,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,6,2,1,32,1,2,2,2,195000,58.66,3.875,0.475,2,3355,NA,1445,,723.75,360,NA,NA,2,2,2,2,325000,1,1,3,5,1,NA,53,43,2,10,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,2,1,,,,,10,,,,4523,77.18,75300,122,894,1162,30,1
2020,549300UL36AJZ0WZ4U93,33700,CA,6099,6099002602,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,0,2,2,1,1,2,2,2,235000,96.5,4.25,1.803,2,7737,NA,1345,,3534.8,360,NA,NA,2,2,2,2,245000,1,1,3,5,1,NA,43,50%-60%,3,10,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,2,3,,,,,10,,,,4606,60.42,69300,74,644,1246,41,1
2020,549300UL36AJZ0WZ4U93,40140,CA,6071,6071006100,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,0,2,1,1,2,2,2,2,15000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,89,NA,9,9,1,11,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,3,6,,,,,10,,,,9528,75.59,75300,72,1552,2527,56,4
2020,549300UL36AJZ0WZ4U93,44700,CA,6077,6077000700,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,0,2,1,1,2,2,2,2,5000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,79,NA,9,9,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,25-34,9999,No,NA,1,3,6,,,,,10,,,,4802,96.48,75000,36,461,1139,66,4
2020,549300UL36AJZ0WZ4U93,44700,CA,6077,6077001000,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,0,2,1,1,2,2,2,2,15000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,52,NA,9,9,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,2,5,2,4,65-74,9999,Yes,NA,1,3,6,,,,,10,,,,4809,55.9,75000,85,1110,1861,57,4
2020,549300UL36AJZ0WZ4U93,40140,CA,6071,6071004401,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,0,2,2,31,1,2,2,2,255000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,0,NA,9,9,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,3,6,,,,,10,,,,4513,86.59,75300,69,906,1173,36,4
2020,549300UL36AJZ0WZ4U93,40900,CA,6067,6067007004,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Race Not Available,Female,0,2,1,1,2,2,2,2,15000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,89,NA,9,9,2,,,,,2,,,,,2,2,6,,,,,6,,,,,2,2,2,2,2,2,<25,25-34,No,No,1,3,6,,,,,10,,,,7201,82.38,86700,49,1009,1592,32,4
2020,549300UL36AJZ0WZ4U93,40140,CA,6071,6071012002,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,0,2,1,1,2,2,2,2,5000,102.94,0,-3.369,2,50,NA,50,,,360,NA,NA,2,2,2,2,155000,1,1,3,5,1,NA,60,20%-<30%,3,10,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,2,6,,,,,10,,,,5446,65,75300,102,1074,1916,43,1
2020,549300UL36AJZ0WZ4U93,40140,CA,6071,6071004800,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,0,2,1,1,2,2,2,2,5000,102.95,0,-3.436,2,50,NA,50,,,360,NA,NA,2,2,2,2,255000,1,1,3,5,1,NA,67,41,1,10,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,2,6,,,,,10,,,,3488,99.46,75300,49,325,851,54,1
2020,549300UL36AJZ0WZ4U93,40900,CA,6067,6067004905,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,0,2,1,1,2,2,2,2,15000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,52,NA,9,9,1,11,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,55-64,55-64,No,No,1,3,6,,,,,10,,,,7283,87.75,86700,38,778,1506,40,4
2020,549300UL36AJZ0WZ4U93,40140,CA,6071,6071002607,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,0,2,1,1,2,2,2,2,15000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,115,NA,9,9,1,,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,<25,25-34,No,No,1,3,6,,,,,10,,,,7834,94.69,75300,124,1662,2046,20,4
2020,549300UL36AJZ0WZ4U93,40140,CA,6065,6065040301,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Female,0,2,1,1,1,2,2,2,305000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,72,NA,9,9,1,11,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,2,2,2,2,25-34,25-34,No,No,1,3,1,,,,,10,,,,8084,86.63,75300,71,1173,1860,39,4
2020,549300UL36AJZ0WZ4U93,40140,CA,6071,6071005600,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,0,2,1,1,2,2,2,2,5000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,52,NA,9,9,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,3,6,,,,,10,,,,6620,90.21,75300,29,303,1700,65,4
2020,549300UL36AJZ0WZ4U93,40140,CA,6065,6065042508,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,0,2,2,31,1,2,2,2,315000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,58,NA,9,9,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,3,3,,,,,10,,,,5236,92.67,75300,77,800,1292,31,4
2020,549300UL36AJZ0WZ4U93,40140,CA,6071,6071006100,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,0,2,1,1,2,2,2,2,5000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,89,NA,9,9,1,11,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,25-34,No,No,1,3,6,,,,,10,,,,9528,75.59,75300,72,1552,2527,56,4
2020,549300UL36AJZ0WZ4U93,40140,CA,6065,6065043008,C,Conventional:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,0,2,1,31,1,2,2,2,325000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,72,NA,9,9,1,,,,,1,,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,35-44,35-44,No,No,1,3,1,,,,,10,,,,6419,55.44,75300,111,1330,1876,22,4
2020,549300UL36AJZ0WZ4U93,40900,CA,6067,6067007013,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,0,2,1,1,2,2,2,2,5000,98.46,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,345000,1,1,3,5,1,NA,51,50%-60%,3,10,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,3,6,,,,,2,1,9,,3192,73.62,86700,77,602,865,32,3
2020,549300UL36AJZ0WZ4U93,40140,CA,6071,6071009110,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,0,2,1,1,2,2,2,2,5000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,93,NA,9,9,1,11,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,<25,No,No,1,3,6,,,,,10,,,,17180,80.2,75300,95,2917,4720,13,4
2020,549300UL36AJZ0WZ4U93,40140,CA,6071,6071004401,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,0,2,1,1,2,2,2,2,15000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,97,NA,9,9,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,3,6,,,,,10,,,,4513,86.59,75300,69,906,1173,36,4
2020,549300UL36AJZ0WZ4U93,40140,CA,6065,6065042709,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Joint,0,2,2,1,1,2,2,2,175000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,54,NA,9,9,2,,,,,2,,,,,2,2,3,,,,,3,,,,,2,2,2,1,2,2,>74,65-74,Yes,Yes,1,3,6,,,,,10,,,,4314,42.77,75300,77,1500,1971,31,4
2020,549300UL36AJZ0WZ4U93,40140,CA,6065,6065043602,C,Conventional:Subordinate Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,0,2,1,1,2,2,2,2,5000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,46,NA,9,9,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,3,6,,,,,10,,,,3907,84.62,75300,55,337,1067,44,4
2020,549300UL36AJZ0WZ4U93,33700,CA,6099,6099002803,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,71,2,2,1,1,2,2,2,285000,102.95,4.25,1.975,2,25571.15,NA,6039.84,,,360,NA,NA,2,2,2,2,295000,1,1,3,5,1,NA,52,45,3,10,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,3,,,,,10,,,,2734,41.81,69300,117,802,1169,26,1
2020,549300UL36AJZ0WZ4U93,40140,CA,6071,6071012500,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,0,2,2,1,1,2,2,2,285000,NA,NA,NA,3,NA,NA,NA,NA,NA,360,NA,NA,2,2,2,2,NA,1,1,3,5,1,NA,53,NA,9,9,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,3,3,,,,,10,,,,4651,94.88,75300,48,498,1313,62,4
2020,549300UL36AJZ0WZ4U93,40140,CA,6065,6065042708,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Ethnicity Not Available,Race Not Available,Male,71,2,2,1,1,2,2,2,345000,102.95,4.25,1.768,2,16045.75,NA,6849.9,,,360,NA,NA,2,2,2,2,355000,1,1,3,5,1,NA,72,44,3,10,3,,,,,5,,,,,2,4,6,,,,,8,,,,,2,4,1,5,2,4,35-44,9999,No,NA,1,1,3,,,,,10,,,,4913,55.18,75300,112,987,1412,26,1
2020,549300UL36AJZ0WZ4U93,40900,CA,6067,6067006500,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,71,2,2,1,1,2,2,2,275000,96.5,4.125,1.461,2,9190.04,NA,2366.77,1021.77,,360,NA,NA,2,2,2,2,275000,1,1,3,5,1,NA,49,50%-60%,1,10,1,,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,45-54,9999,No,NA,1,1,3,,,,,10,,,,6965,79.55,86700,55,832,1818,33,1
2020,549300UL36AJZ0WZ4U93,40140,CA,6071,6071012001,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Joint,71,2,2,1,1,2,2,2,185000,102.95,4.25,1.908,2,11197.96,NA,4181.72,,,360,NA,NA,2,2,2,2,185000,1,1,3,5,1,NA,66,30%-<36%,1,9,1,11,,,,1,11,,,,2,2,5,,,,,5,,,,,2,2,1,2,2,2,25-34,25-34,No,No,1,1,3,,,,,10,,,,6046,65.18,75300,110,1140,1938,37,1
2020,549300UL36AJZ0WZ4U93,40900,CA,6067,6067003202,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Not Hispanic or Latino,Black or African American,Male,6,2,2,1,1,2,2,2,275000,98.46,4.625,2.247,2,12912.57,NA,5823.73,,,360,NA,NA,2,2,2,2,275000,1,1,3,5,1,NA,79,30%-<36%,1,10,2,,,,,5,,,,,2,4,3,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,3,,,,,10,,,,5290,80.89,86700,48,827,1605,58,1
2020,549300UL36AJZ0WZ4U93,40140,CA,6071,6071009905,C,FHA:First Lien,Single Family (1-4 Units):Site-Built,Hispanic or Latino,White,Male,71,2,2,1,1,2,2,2,205000,96.5,3.75,1.21,2,8547.57,NA,2118.24,773.24,,360,NA,NA,2,2,2,2,215000,1,1,3,5,1,NA,41,50%-60%,2,10,1,11,,,,5,,,,,2,4,5,,,,,8,,,,,2,4,1,5,2,4,25-34,9999,No,NA,1,1,3,,,,,10,,,,8346,82.12,75300,51,1083,2200,22,1
